BIN,HOUSE_NUMBER,STREET_NAME,ZIP,COMM_DISTRICT,BOROUGH,HPD_VIOLATIONS,DOB_VIOLATIONS,TOTAL_VIOLATIONS,DWELLING_UNITS,VIO_UNITS_RATIO,LATITUDE_POINT_Y,LONGITUDE_POINT_X
3082585,513,BRISTOL STREET,11212,316,Brooklyn,58,5,63,4,15.75,40.6584510803223,-73.9095001220703
3082586,509,BRISTOL STREET,11212,316,Brooklyn,22,0,22,4,5.5,40.658519744873,-73.9095230102539
3082689,2327,STRAUSS STREET,11212,316,Brooklyn,41,0,41,4,10.25,40.6568298339844,-73.9130020141602
3082706,42,LOTT AVENUE,11212,316,Brooklyn,14,1,15,3,5.0,40.657039642334,-73.9122161865234
3082717,540,AMBOY STREET,11212,316,Brooklyn,23,0,23,4,5.75,40.6567497253418,-73.9116363525391
3082843,910,ROCKAWAY AVENUE,11212,316,Brooklyn,9,0,9,3,3.0,40.6573295593262,-73.9078903198242
3082854,500,THATFORD AVENUE,11212,316,Brooklyn,10,0,10,3,3.333333,40.6575508117676,-73.9069595336914
3082944,634,OSBORN STREET,11212,316,Brooklyn,18,0,18,4,4.5,40.656120300293,-73.9056167602539
3082945,638,OSBORN STREET,11212,316,Brooklyn,27,0,27,4,6.75,40.6560592651367,-73.9056091308594
3082992,655,WATKINS STREET,11212,316,Brooklyn,15,0,15,4,3.75,40.6561393737793,-73.9040985107422
3082994,649,WATKINS STREET,11212,316,Brooklyn,24,0,24,4,6.0,40.6562690734863,-73.9041290283203
3083059,713,BRISTOL STREET,11236,316,Brooklyn,13,0,13,4,3.25,40.6533012390137,-73.9081802368164
3083138,18,WYONA STREET,11207,305,Brooklyn,9,0,9,3,3.0,40.6788482666016,-73.8949737548828
3083401,257,MOTHER GASTON BOULEVARD,11212,316,Brooklyn,60,4,64,8,8.0,40.6731109619141,-73.9073867797852
3083403,251,MOTHER GASTON BOULEVARD,11212,316,Brooklyn,116,0,116,19,6.105263,40.6732597351074,-73.9074325561523
3083604,42,CHRISTOPHER AVENUE,11212,316,Brooklyn,35,0,35,6,5.833333,40.6725997924805,-73.906867980957
3083688,247,VERMONT STREET,11207,305,Brooklyn,48,1,49,16,3.0625,40.6738014221191,-73.8940734863281
3083853,460,GLENMORE AVENUE,11207,305,Brooklyn,80,1,81,5,16.2,40.6733703613281,-73.8934326171875
3083921,277,PENNSYLVANIA AVENUE,11207,305,Brooklyn,56,0,56,16,3.5,40.6708106994629,-73.8952713012695
3083934,303,WYONA STREET,11207,305,Brooklyn,41,1,42,3,14.0,40.671459197998,-73.8925399780273
3083937,293,WYONA STREET,11207,305,Brooklyn,9,9,18,3,6.0,40.6716804504395,-73.8925933837891
3083989,356,MILLER AVENUE,11207,305,Brooklyn,9,0,9,3,3.0,40.6720809936523,-73.8913726806641
3083993,366,MILLER AVENUE,11207,305,Brooklyn,46,0,46,3,15.333333,40.6718711853027,-73.8913116455078
3084045,575,SUTTER AVENUE,11207,305,Brooklyn,21,0,21,4,5.25,40.669189453125,-73.8977203369141
3084091,370,NEW JERSEY AVENUE,11207,305,Brooklyn,13,0,13,3,4.333333,40.6702995300293,-73.8947219848633
3084227,301 A,POWELL STREET,11212,316,Brooklyn,73,0,73,8,9.125,40.667179107666,-73.9030075073242
3084286,369,SHEFFIELD AVENUE,11207,305,Brooklyn,21,0,21,4,5.25,40.6680793762207,-73.8956069946289
3084313,418,NEW JERSEY AVENUE,11207,305,Brooklyn,60,0,60,5,12.0,40.6690292358398,-73.894401550293
3084327,425,NEW JERSEY AVENUE,11207,305,Brooklyn,18,7,25,3,8.333333,40.6689605712891,-73.893798828125
3084396,373,BRADFORD STREET,11207,305,Brooklyn,39,2,41,4,10.25,40.669849395752,-73.8911666870117
3084488,509,NEW JERSEY AVENUE,11207,305,Brooklyn,15,0,15,3,5.0,40.6669311523438,-73.8932800292969
3084559,725,DUMONT AVENUE,11207,305,Brooklyn,32,0,32,5,6.4,40.6667900085449,-73.8919067382813
3084582,456,BRADFORD STREET,11207,305,Brooklyn,21,0,21,3,7.0,40.6676712036133,-73.8911895751953
3084624,479,SHEFFIELD AVENUE,11207,305,Brooklyn,65,0,65,4,16.25,40.6651992797852,-73.8948822021484
3084725,568,VERMONT STREET,11207,305,Brooklyn,19,0,19,6,3.166666,40.6654014587402,-73.8925170898438
3084752,499,WYONA STREET,11207,305,Brooklyn,5,12,17,3,5.666666,40.6663589477539,-73.891227722168
3084773,531,BRADFORD STREET,11207,305,Brooklyn,21,0,21,4,5.25,40.6658897399902,-73.8901519775391
3084850,383,CHRISTOPHER AVENUE,11212,316,Brooklyn,12,13,25,4,6.25,40.6630210876465,-73.9038467407227
3085089,596,VERMONT STREET,11207,305,Brooklyn,46,0,46,4,11.5,40.6646003723145,-73.8923110961914
3085101,632,VERMONT STREET,11207,305,Brooklyn,43,0,43,6,7.166666,40.6637992858887,-73.8921127319336
3085105,641,VERMONT STREET,11207,305,Brooklyn,35,0,35,8,4.375,40.6636810302734,-73.8915023803711
3085131,588,WYONA STREET,11207,305,Brooklyn,22,1,23,6,3.833333,40.6640701293945,-73.8912124633789
3085136,661,RIVERDALE AVENUE,11207,305,Brooklyn,52,2,54,14,3.857142,40.6637306213379,-73.8911209106445
3085137,603,WYONA STREET,11207,305,Brooklyn,46,0,46,12,3.833333,40.6638107299805,-73.8905868530273
3085154,564,BRADFORD STREET,11207,305,Brooklyn,166,0,166,4,41.5,40.6648788452148,-73.8904800415039
3085188,640,MILLER AVENUE,11207,305,Brooklyn,18,0,18,3,6.0,40.6648101806641,-73.8895111083984
3085394,527,HINSDALE STREET,11207,305,Brooklyn,39,0,39,4,9.75,40.661979675293,-73.8978576660156
3085400,505,HINSDALE STREET,11207,305,Brooklyn,82,0,82,21,3.904761,40.6624183654785,-73.8979721069336
3085401,536,WILLIAMS AVENUE,11207,305,Brooklyn,74,0,74,22,3.363636,40.6624717712402,-73.8976135253906
3085403,552,WILLIAMS AVENUE,11207,305,Brooklyn,79,4,83,4,20.75,40.6621589660645,-73.8975296020508
3085407,564,WILLIAMS AVENUE,11207,305,Brooklyn,25,0,25,4,6.25,40.6618881225586,-73.8974609375
3085409,570,WILLIAMS AVENUE,11207,305,Brooklyn,22,0,22,4,5.5,40.6617584228516,-73.8974227905273
3085436,526,RIVERDALE AVENUE,11207,305,Brooklyn,9,0,9,3,3.0,40.6625595092773,-73.8965682983398
3085462,545,ALABAMA AVENUE,11207,305,Brooklyn,26,0,26,6,4.333333,40.6626586914063,-73.896110534668
3085463,543,ALABAMA AVENUE,11207,305,Brooklyn,29,0,29,6,4.833333,40.6626586914063,-73.896110534668
3085597,645,NEW JERSEY AVENUE,11207,305,Brooklyn,30,0,30,6,5.0,40.6632804870605,-73.8923492431641
3085618,651,VERMONT STREET,11207,305,Brooklyn,128,0,128,5,25.6,40.6632118225098,-73.8913726806641
3085621,643,VERMONT STREET,11207,305,Brooklyn,17,0,17,5,3.4,40.6634216308594,-73.8914337158203
3085627,461,NEW LOTS AVENUE,11207,305,Brooklyn,25,0,25,4,6.25,40.6630783081055,-73.8908233642578
3085987,1787,LINDEN BOULEVARD,11207,305,Brooklyn,21,0,21,4,5.25,40.6581115722656,-73.8964462280273
3085996,911,MOTHER GASTON BOULEVARD,11212,316,Brooklyn,37,0,37,4,9.25,40.6560401916504,-73.9030227661133
3086001,895,STONE AVENUE,11212,316,Brooklyn,22,0,22,6,3.666666,40.6563911437988,-73.9031066894531
3086002,891,MOTHER GASTON BOULEVARD,11212,316,Brooklyn,18,0,18,6,3.0,40.6564712524414,-73.9031372070313
3086006,879,MOTHER GASTON BOULEVARD,11212,316,Brooklyn,23,0,23,5,4.6,40.6567497253418,-73.9032135009766
3086032,708,HINSDALE STREET,11207,305,Brooklyn,13,0,13,3,4.333333,40.6571998596191,-73.897216796875
3086047,733,HINSDALE STREET,11207,305,Brooklyn,49,0,49,4,12.25,40.6567192077637,-73.8965072631836
3086052,715,HINSDALE STREET,11207,305,Brooklyn,9,0,9,3,3.0,40.6571388244629,-73.8966217041016
3086823,53,ARLINGTON AVENUE,11207,305,Brooklyn,59,1,60,6,10.0,40.6798515319824,-73.8928527832031
3087668,248,ARLINGTON AVENUE,11208,305,Brooklyn,116,1,117,21,5.571428,40.6804885864258,-73.8855667114258
3088165,230,HIGHLAND PLACE,11208,305,Brooklyn,62,0,62,6,10.333333,40.6795692443848,-73.8810195922852
3088195,194,HALE AVENUE,11208,305,Brooklyn,52,0,52,4,13.0,40.6804504394531,-73.8802795410156
3088610,282,ASHFORD STREET,11207,305,Brooklyn,93,0,93,6,15.5,40.6755218505859,-73.8858032226563
3088630,664,LIBERTY AVENUE,11207,305,Brooklyn,21,0,21,6,3.5,40.6758499145508,-73.8852081298828
3088811,295,SCHENCK AVENUE,11207,305,Brooklyn,14,0,14,3,4.666666,40.673641204834,-73.8883895874023
3088943,379,ELTON STREET,11208,305,Brooklyn,18,0,18,5,3.6,40.673999786377,-73.8833236694336
3088948,445,LINWOOD STREET,11208,305,Brooklyn,12,0,12,3,4.0,40.6745109558105,-73.8824768066406
3089259,428,ESSEX STREET,11208,305,Brooklyn,0,11,11,3,3.666666,40.6733703613281,-73.8818206787109
3089333,209,ATKINS AVENUE,11208,305,Brooklyn,36,0,36,6,6.0,40.6738700866699,-73.8785400390625
3089437,425,JEROME STREET,11207,305,Brooklyn,27,0,27,4,6.75,40.6712989807129,-73.8859634399414
3089506,534,CLEVELAND STREET,11208,305,Brooklyn,34,1,35,3,11.666666,40.6714286804199,-73.883903503418
3089525,973,SUTTER AVENUE,11208,305,Brooklyn,23,0,23,5,4.6,40.6713981628418,-73.8829193115234
3089536,455,ELTON STREET,11208,305,Brooklyn,22,0,22,6,3.666666,40.6719207763672,-73.882682800293
3089610,816,BELMONT AVENUE,11208,305,Brooklyn,46,0,46,13,3.538461,40.6728897094727,-73.8792877197266
3089845,551,SHEPHERD AVENUE,11208,305,Brooklyn,16,0,16,3,5.333333,40.6709098815918,-73.8797073364258
3089921,311,MONTAUK AVENUE,11208,305,Brooklyn,64,3,67,6,11.166666,40.6710090637207,-73.8768768310547
3089924,305,MONTAUK AVENUE,11208,305,Brooklyn,15,0,15,3,5.0,40.6711883544922,-73.8769226074219
3090424,651,BARBEY STREET,11207,305,Brooklyn,31,0,31,6,5.166666,40.6665306091309,-73.8856582641602
3090478,655,WARWICK STREET,11207,305,Brooklyn,94,0,94,6,15.666666,40.6668510437012,-73.8839263916016
3090641,659,MILLER AVENUE,11207,305,Brooklyn,50,0,50,6,8.333333,40.6644287109375,-73.8888397216797
